Scenario,Modality,Model,fs_factor,duty,motion,network,Error,Coverage,Energy_mWh_day,Latency_p95_s
Baseline,EEG,tiny,0.5,1.0,high,edge+cloud,1.8112937422592335e-05,1.0,163.23453344619006,4.998758974453004
Baseline,EEG,tiny,1.0,0.25,low,edge,1.779799003749784e-05,0.255625,54.75378409824352,4.083831987796187
Baseline,EEG,tiny,1.0,0.25,low,edge+cloud,1.6162222209255067e-05,0.255625,56.73706913412723,5.647366623040304
Baseline,EEG,tiny,1.0,0.25,high,edge,1.7861923616598734e-05,0.25051249999999997,55.19609627619377,4.256612150183469
Baseline,EEG,tiny,1.0,0.25,high,edge+cloud,1.6776908444508814e-05,0.25051249999999997,56.271089092366374,5.703001752378093
Baseline,EEG,tiny,1.0,0.5,low,edge,1.5919742050555393e-05,0.51125,109.65665137037394,4.053813568620462
Baseline,EEG,tiny,1.0,0.5,low,edge+cloud,1.5215029296442194e-05,0.51125,113.59112712371424,5.3176787928749105
Baseline,EEG,tiny,1.0,0.5,high,edge,1.66076141708106e-05,0.5010249999999999,109.59680328019896,4.047408778005326
Baseline,EEG,tiny,1.0,0.5,high,edge+cloud,1.5237927264581658e-05,0.5010249999999999,114.35284880827136,5.326620258499836
Baseline,EEG,tiny,1.0,1.0,low,edge,1.3520295178859893e-05,1.0,216.501710839331,3.7770312221492532
Baseline,EEG,tiny,1.0,1.0,low,edge+cloud,1.222604039095606e-05,1.0,227.0009553302844,5.2110271270160275
Baseline,EEG,tiny,1.0,1.0,high,edge,1.4342122949939896e-05,1.0,220.07801893548745,3.7163510921019074
Baseline,EEG,tiny,1.0,1.0,high,edge+cloud,1.3214621136733486e-05,1.0,228.87822149932833,5.141027382016215
Baseline,EEG,tiny,2.0,0.25,low,edge,1.2294300884674892e-05,0.255625,87.70513516070788,4.165557587593237
Baseline,EEG,tiny,2.0,0.25,low,edge+cloud,1.1422737327854446e-05,0.255625,88.2243566153282,5.497325023143779
Baseline,EEG,tiny,2.0,0.25,high,edge,1.2891237030721196e-05,0.25051249999999997,88.32238800020635,4.286743152858924
Baseline,EEG,tiny,2.0,0.25,high,edge+cloud,1.2240061777650376e-05,0.25051249999999997,90.07694303660072,5.616476050429537
Baseline,EEG,tiny,2.0,0.5,low,edge,1.1538365813711478e-05,0.51125,178.02251504924604,4.082177234361698
Baseline,EEG,tiny,2.0,0.5,low,edge+cloud,1.044378348653112e-05,0.51125,178.38719871984975,5.348125244284405
Baseline,EEG,tiny,2.0,0.5,high,edge,1.2129759877905799e-05,0.5010249999999999,176.16868223812352,4.062200601063579
Baseline,EEG,tiny,2.0,0.5,high,edge+cloud,1.0645864938373776e-05,0.5010249999999999,183.42933227341132,5.43932747295385
Baseline,EEG,tiny,2.0,1.0,low,edge,9.44702503362902e-06,1.0,345.10139671569465,3.9203433130688423
Baseline,EEG,tiny,2.0,1.0,low,edge+cloud,8.903510299298564e-06,1.0,358.60789373228147,5.054081069351546
Baseline,EEG,tiny,2.0,1.0,high,edge,1.0132841291707149e-05,1.0,349.7264641827455,3.8672754899391957
Baseline,EEG,tiny,2.0,1.0,high,edge+cloud,9.47992338102121e-06,1.0,354.57546165359696,5.0656812070450306
Baseline,EEG,base,0.5,0.25,low,edge,2.206418525759508e-05,0.255625,45.025277829808246,4.350532470272036
Baseline,EEG,base,0.5,0.25,low,edge+cloud,1.9797843470617824e-05,0.255625,47.67093346985556,5.749572172055636
Baseline,EEG,base,0.5,0.25,high,edge,2.3353598236484075e-05,0.25051249999999997,45.30006546099376,4.173686757786053
Baseline,EEG,base,0.5,0.25,high,edge+cloud,2.196250649546744e-05,0.25051249999999997,47.4464367566451,5.67374844673985
Baseline,EEG,base,0.5,0.5,low,edge,1.9969749601079896e-05,0.51125,88.84856812534882,4.016152870806136
Baseline,EEG,base,0.5,0.5,low,edge+cloud,1.84015743890892e-05,0.51125,96.61563551054358,5.665230036128228
Baseline,EEG,base,0.5,0.5,high,edge,2.091992934501286e-05,0.5010249999999999,90.4493808235721,4.196963321351339
Baseline,EEG,base,0.5,0.5,high,edge+cloud,1.9394427585198145e-05,0.5010249999999999,94.53120925082293,5.468483441006048
Baseline,EEG,base,0.5,1.0,low,edge,1.6722671273421093e-05,1.0,178.40124096481244,3.9708142867309375
Baseline,EEG,base,0.5,1.0,low,edge+cloud,1.5868005398390513e-05,1.0,189.0736903269259,5.408827929019032
Baseline,EEG,base,0.5,1.0,high,edge,1.887191966209331e-05,1.0,180.29593685683406,3.7957920341176665
Baseline,EEG,base,0.5,1.0,high,edge+cloud,1.716717336034401e-05,1.0,188.71032499729748,5.204018992587263
Baseline,EEG,base,1.0,0.25,low,edge,1.5869890296082387e-05,0.255625,62.40057851398417,4.276248918161526
Baseline,EEG,base,1.0,0.25,low,edge+cloud,1.51274796544641e-05,0.255625,63.84837340843902,5.381807253099036
Baseline,EEG,base,1.0,0.25,high,edge,1.7591881706202503e-05,0.25051249999999997,61.842950735838706,4.375867192721918
Baseline,EEG,base,1.0,0.25,high,edge+cloud,1.5534345541197567e-05,0.25051249999999997,63.76815403817283,5.642746756437414
Baseline,EEG,base,1.0,0.5,low,edge,1.3908879498222798e-05,0.51125,124.27276854892493,4.114927090966041
Baseline,EEG,base,1.0,0.5,low,edge+cloud,1.2585185517274518e-05,0.51125,126.71570028463648,5.469893718592858
Baseline,EEG,base,1.0,0.5,high,edge,1.5048498663999345e-05,0.5010249999999999,122.46415737623234,4.263555843928287
Baseline,EEG,base,1.0,0.5,high,edge+cloud,1.3984667374689939e-05,0.5010249999999999,127.64426968467077,5.582078131780327
Baseline,EEG,base,1.0,1.0,low,edge,1.2250085254823005e-05,1.0,243.5812736422964,4.0828579145874295
Baseline,EEG,base,1.0,1.0,low,edge+cloud,1.1228177193342286e-05,1.0,253.58730497265253,5.192738286752369
Baseline,EEG,base,1.0,1.0,high,edge,1.3181441606033611e-05,1.0,250.1371159058726,3.963677927021009
Baseline,EEG,base,1.0,1.0,high,edge+cloud,1.181470050994265e-05,1.0,255.92131669535416,5.308067822330368
Baseline,EEG,base,2.0,0.25,low,edge,1.0947443330645058e-05,0.255625,93.5862730704,4.1636937904598135
Baseline,EEG,base,2.0,0.25,low,edge+cloud,1.0195020629786223e-05,0.255625,95.24999206525828,5.862730186996073
Baseline,EEG,base,2.0,0.25,high,edge,1.1663232200403634e-05,0.25051249999999997,95.4279417888754,4.328989534644919
Baseline,EEG,base,2.0,0.25,high,edge+cloud,1.0943512596567082e-05,0.25051249999999997,95.09526515236104,5.482376090713295
Baseline,EEG,base,2.0,0.5,low,edge,9.77771011755176e-06,0.51125,187.16965047654338,4.096389148183446
Baseline,EEG,base,2.0,0.5,low,edge+cloud,9.195586308615354e-06,0.51125,191.57414661026277,5.408896116964918
Baseline,EEG,base,2.0,0.5,high,edge,1.030758979759198e-05,0.5010249999999999,188.39844055193197,4.029446673576847
Baseline,EEG,base,2.0,0.5,high,edge+cloud,9.713668644875777e-06,0.5010249999999999,192.31847410587045,5.637971688789754
Baseline,EEG,base,2.0,1.0,low,edge,8.417898538907066e-06,1.0,377.7188305652658,3.99379909203843
Baseline,EEG,base,2.0,1.0,low,edge+cloud,7.819653950474648e-06,1.0,386.67581846964185,5.263256733217332
Baseline,EEG,base,2.0,1.0,high,edge,8.907856719021166e-06,1.0,382.28227963487103,3.9952754868106117
Baseline,EEG,base,2.0,1.0,high,edge+cloud,8.288761356673234e-06,1.0,381.7143952008332,5.135697449037364
Baseline,EEG,large,0.5,0.25,low,edge,1.9286400108472647e-05,0.255625,58.111371711176226,4.3112826501023385
Baseline,EEG,large,0.5,0.25,low,edge+cloud,1.698414296782244e-05,0.255625,61.55802494254051,5.745168887805248
Baseline,EEG,large,0.5,0.25,high,edge,1.9368380968764813e-05,0.25051249999999997,58.40059112996737,4.430520965029587
Baseline,EEG,large,0.5,0.25,high,edge+cloud,1.788590649454469e-05,0.25051249999999997,60.216532240950535,5.849760421527144
Baseline,EEG,large,0.5,0.5,low,edge,1.6848902769748505e-05,0.51125,117.16138726253038,4.378502841597203
Baseline,EEG,large,0.5,0.5,low,edge+cloud,1.5323135781879767e-05,0.51125,118.46508258247361,5.5689774166919515
Baseline,EEG,large,0.5,0.5,high,edge,1.8002622176543265e-05,0.5010249999999999,117.36270371387278,4.390844519670836
Baseline,EEG,large,0.5,0.5,high,edge+cloud,1.6327578016938093e-05,0.5010249999999999,119.39741778116823,5.6325271846549985
Baseline,EEG,large,0.5,1.0,low,edge,1.448817522233196e-05,1.0,238.75885086519853,4.119647151203334
Baseline,EEG,large,0.5,1.0,low,edge+cloud,1.3471438901286363e-05,1.0,239.33568970441542,5.218480835612111
Baseline,EEG,large,0.5,1.0,high,edge,1.520610635869026e-05,1.0,228.9157997382804,4.19845289340321
Baseline,EEG,large,0.5,1.0,high,edge+cloud,1.4016461159500289e-05,1.0,240.30707368156024,5.481694929864405
Baseline,EEG,large,1.0,0.25,low,edge,1.3233293144198637e-05,0.255625,76.74865086625076,4.455700644375256
Baseline,EEG,large,1.0,0.25,low,edge+cloud,1.2368228844324046e-05,0.255625,76.96435724360866,5.781007736975432
Baseline,EEG,large,1.0,0.25,high,edge,1.3519278477494393e-05,0.25051249999999997,74.313410098415,4.413829125726411
Baseline,EEG,large,1.0,0.25,high,edge+cloud,1.2487446836843515e-05,0.25051249999999997,78.57663862994879,5.712121411733156
Baseline,EEG,large,1.0,0.5,low,edge,1.1960575716485782e-05,0.51125,146.69345179498717,4.290355174221084
Baseline,EEG,large,1.0,0.5,low,edge+cloud,1.042698872301048e-05,0.51125,153.2494796418928,5.640167897434336
Baseline,EEG,large,1.0,0.5,high,edge,1.252044096206692e-05,0.5010249999999999,148.45358619711217,4.2050420927764245
Baseline,EEG,large,1.0,0.5,high,edge+cloud,1.200354617423791e-05,0.5010249999999999,151.96643800948746,5.749311672988045
Baseline,EEG,large,1.0,1.0,low,edge,1.0044828122297955e-05,1.0,301.97593436544486,4.106489269335994
Baseline,EEG,large,1.0,1.0,low,edge+cloud,9.462153550330964e-06,1.0,311.6834075028575,5.283025333910864
Baseline,EEG,large,1.0,1.0,high,edge,1.0763770811423331e-05,1.0,294.1985333112262,4.10009813389024
Baseline,EEG,large,1.0,1.0,high,edge+cloud,9.916220813805606e-06,1.0,307.41227836169867,5.398743626906723
Baseline,EEG,large,2.0,0.25,low,edge,9.009016447406679e-06,0.255625,106.64723300166389,4.438678532803269
Baseline,EEG,large,2.0,0.25,low,edge+cloud,8.693518455658231e-06,0.255625,111.01519550212298,5.790820372207647
Baseline,EEG,large,2.0,0.25,high,edge,9.29318707183492e-06,0.25051249999999997,109.19638141551835,4.43431648456958
Baseline,EEG,large,2.0,0.25,high,edge+cloud,8.906996870419903e-06,0.25051249999999997,110.9178309097338,6.015533177284472
Baseline,EEG,large,2.0,0.5,low,edge,8.587534484564866e-06,0.51125,215.60261280531586,4.294259567223883
Baseline,EEG,large,2.0,0.5,low,edge+cloud,7.843581791982982e-06,0.51125,220.81342163296432,5.741236049071763
Baseline,EEG,large,2.0,0.5,high,edge,8.798563368281155e-06,0.5010249999999999,218.10318929187915,4.166392573079991
Baseline,EEG,large,2.0,0.5,high,edge+cloud,8.281936611179113e-06,0.5010249999999999,220.5434326687229,5.600743517968061
Baseline,EEG,large,2.0,1.0,low,edge,7.096638532317274e-06,1.0,432.95311309236206,4.140700074798599
Baseline,EEG,large,2.0,1.0,low,edge+cloud,6.766275159445648e-06,1.0,438.96047733367584,5.315703790702073
Baseline,EEG,large,2.0,1.0,high,edge,7.530341956698001e-06,1.0,427.93670125812304,4.068884757122201
Baseline,EEG,large,2.0,1.0,high,edge+cloud,6.859387170384249e-06,1.0,435.38838852421844,5.306912029554128
Baseline,Resp,tiny,0.5,0.25,low,edge,0.2450165529374334,0.255625,16.51345235942327,3.693283495905748
Baseline,Resp,tiny,0.5,0.25,low,edge+cloud,0.2345093262673285,0.255625,17.22151610039979,5.157826887095615
Baseline,Resp,tiny,0.5,0.25,high,edge,0.26079608319069575,0.24795625,16.989443062524202,3.798344085672027
Baseline,Resp,tiny,0.5,0.25,high,edge+cloud,0.24990111570744097,0.24795625,17.352133371612517,5.405627111160423
Baseline,Resp,tiny,0.5,0.5,low,edge,0.22253127716592042,0.51125,33.407796961295695,3.7516465595828734
Baseline,Resp,tiny,0.5,0.5,low,edge+cloud,0.20617824439237167,0.51125,34.95626402136117,4.970581800545137
Baseline,Resp,tiny,0.5,0.5,high,edge,0.24915954169755541,0.4959125,34.153157233463205,3.782658046372166
Baseline,Resp,tiny,0.5,0.5,high,edge+cloud,0.2253710902074436,0.4959125,34.944585531532496,4.90690780429412
Baseline,Resp,tiny,0.5,1.0,low,edge,0.1879908828883743,1.0,67.12492453819874,3.598179481326652
Baseline,Resp,tiny,0.5,1.0,low,edge+cloud,0.1775738222049406,1.0,69.10974151325487,4.9775058969164965
Baseline,Resp,tiny,0.5,1.0,high,edge,0.20377984304195787,0.991825,66.97332146585578,3.6042117875889166
Baseline,Resp,tiny,0.5,1.0,high,edge+cloud,0.19786157151766237,0.991825,70.16925770330892,4.786087395867936
Baseline,Resp,tiny,1.0,0.25,low,edge,0.17309739226632814,0.255625,21.4396611595448,3.742703127717201
Baseline,Resp,tiny,1.0,0.25,low,edge+cloud,0.1648560039661686,0.255625,21.90647828285457,5.219600662083481
Baseline,Resp,tiny,1.0,0.25,high,edge,0.19005805399278852,0.24795625,21.194860402132647,3.9290797412782994
Baseline,Resp,tiny,1.0,0.25,high,edge+cloud,0.17674593278568085,0.24795625,21.839328392193075,5.137830794748348
Baseline,Resp,tiny,1.0,0.5,low,edge,0.16051676425097955,0.51125,42.462840751929164,3.6654479253609624
Baseline,Resp,tiny,1.0,0.5,low,edge+cloud,0.15242594231227247,0.51125,43.90453504371534,5.059713323184359
Baseline,Resp,tiny,1.0,0.5,high,edge,0.1723054473108475,0.4959125,42.82688928746674,3.7531203798884616
Baseline,Resp,tiny,1.0,0.5,high,edge+cloud,0.16162605254294823,0.4959125,44.30832362940092,5.086643376701347
Baseline,Resp,tiny,1.0,1.0,low,edge,0.13393738482461862,1.0,84.95508199799399,3.569150966825827
Baseline,Resp,tiny,1.0,1.0,low,edge+cloud,0.1304580938512795,1.0,86.9415062645793,4.664393061284852
Baseline,Resp,tiny,1.0,1.0,high,edge,0.14362720141140967,0.991825,83.75284096400242,3.5875254579844977
Baseline,Resp,tiny,1.0,1.0,high,edge+cloud,0.1409246742291838,0.991825,87.53307455362324,5.163955149435462
Baseline,Resp,tiny,2.0,0.25,low,edge,0.1218416071087219,0.255625,30.536753854945115,3.9593342345932494
Baseline,Resp,tiny,2.0,0.25,low,edge+cloud,0.11874889833708746,0.255625,30.857557191578337,5.1113316942888085
Baseline,Resp,tiny,2.0,0.25,high,edge,0.13601906723216192,0.24795625,30.560040475419886,3.665427568816847
Baseline,Resp,tiny,2.0,0.25,high,edge+cloud,0.12783587902594737,0.24795625,31.533432766930552,5.221557881264635
Baseline,Resp,tiny,2.0,0.5,low,edge,0.11042097017468991,0.51125,60.54026049389788,3.8841732862736786
Baseline,Resp,tiny,2.0,0.5,low,edge+cloud,0.11147039234529732,0.51125,61.61417592845644,5.039664724801389
Baseline,Resp,tiny,2.0,0.5,high,edge,0.11829735935914205,0.4959125,61.128030392979255,3.7499192884262316
Baseline,Resp,tiny,2.0,0.5,high,edge+cloud,0.11331056207929288,0.4959125,61.899090611286375,5.10758209563406
Baseline,Resp,tiny,2.0,1.0,low,edge,0.09571171918171978,1.0,122.77734099930267,3.658167905194633
Baseline,Resp,tiny,2.0,1.0,low,edge+cloud,0.09084296755391502,1.0,122.68848697688885,4.762303414121373
Baseline,Resp,tiny,2.0,1.0,high,edge,0.10298800211411738,0.991825,119.31380823456861,3.519946668852399
Baseline,Resp,tiny,2.0,1.0,high,edge+cloud,0.09736834761721017,0.991825,127.07241126074253,4.99313139351465
Baseline,Resp,base,0.5,0.25,low,edge,0.22356813154641705,0.255625,18.599870678508868,3.933898413446663
Baseline,Resp,base,0.5,0.25,low,edge+cloud,0.2088346466275993,0.255625,19.523835190839264,5.265788239027809
Baseline,Resp,base,0.5,0.25,high,edge,0.2409597787856158,0.24795625,18.86960276568179,4.0735544487613025
Baseline,Resp,base,0.5,0.25,high,edge+cloud,0.2341999843330251,0.24795625,19.23601925928711,5.2278156841911105
Baseline,Resp,base,0.5,0.5,low,edge,0.19645513173374357,0.51125,37.91594510612564,3.748084069344285
Baseline,Resp,base,0.5,0.5,low,edge+cloud,0.1924978347780755,0.51125,38.841886994929276,5.0310264132613245
Baseline,Resp,base,0.5,0.5,high,edge,0.22154065937386822,0.4959125,36.9677241285278,3.759467977781445
Baseline,Resp,base,0.5,0.5,high,edge+cloud,0.20500834559666867,0.4959125,38.653483898063264,5.1054239120480025
Baseline,Resp,base,0.5,1.0,low,edge,0.17540142439783,1.0,75.62197732496917,3.703754189413522
Baseline,Resp,base,0.5,1.0,low,edge+cloud,0.16052296588268006,1.0,77.78139210641915,4.946234734151737
Baseline,Resp,base,0.5,1.0,high,edge,0.18848834277720503,0.991825,73.4759557402994,3.7795715165920503
Baseline,Resp,base,0.5,1.0,high,edge+cloud,0.17554659621796415,0.991825,77.89331836579,4.95203429964076
Baseline,Resp,base,1.0,0.25,low,edge,0.15465652163422489,0.255625,23.219597398428945,3.992021048514036
Baseline,Resp,base,1.0,0.25,low,edge+cloud,0.15033103001970072,0.255625,23.91151965365832,5.328722034318188
Baseline,Resp,base,1.0,0.25,high,edge,0.16702273612743126,0.24795625,23.22458059812724,3.911474230736593
Baseline,Resp,base,1.0,0.25,high,edge+cloud,0.16696793513041755,0.24795625,24.390494956161135,5.4328691601101164
Baseline,Resp,base,1.0,0.5,low,edge,0.14554442873676138,0.51125,44.94152117712394,3.9449236612106717
Baseline,Resp,base,1.0,0.5,low,edge+cloud,0.14223283447258545,0.51125,47.45386693402007,5.200960128253848
Baseline,Resp,base,1.0,0.5,high,edge,0.15454290048557995,0.4959125,46.2194708067947,3.854430282239545
Baseline,Resp,base,1.0,0.5,high,edge+cloud,0.14126330583064764,0.4959125,47.4832386732261,5.175150430095274
Baseline,Resp,base,1.0,1.0,low,edge,0.11825594559974142,1.0,94.0163929794123,3.6112312455118625
Baseline,Resp,base,1.0,1.0,low,edge+cloud,0.11593693236067434,1.0,93.88638781958613,4.9959096407503045
Baseline,Resp,base,1.0,1.0,high,edge,0.13327439831912546,0.991825,92.83782059206501,3.5767491735744215
Baseline,Resp,base,1.0,1.0,high,edge+cloud,0.12572029454171424,0.991825,95.42959068039079,4.935681829763324
Baseline,Resp,base,2.0,0.25,low,edge,0.111830543016903,0.255625,32.18797063283752,3.8585163233255644
Baseline,Resp,base,2.0,0.25,low,edge+cloud,0.10405991046837816,0.255625,32.691413818305016,5.387167557195698
Baseline,Resp,base,2.0,0.25,high,edge,0.120942261600829,0.24795625,31.952269803678885,3.9614685708497133
Baseline,Resp,base,2.0,0.25,high,edge+cloud,0.11162938093044521,0.24795625,32.8183991015984,5.309406773293334
Baseline,Resp,base,2.0,0.5,low,edge,0.09571710580559564,0.51125,64.73382919008137,3.947022346481129
Baseline,Resp,base,2.0,0.5,low,edge+cloud,0.09743746398982907,0.51125,65.29495156829651,5.14751336056852
Baseline,Resp,base,2.0,0.5,high,edge,0.11044664669109522,0.4959125,63.306213688256804,3.940120376129192
Baseline,Resp,base,2.0,0.5,high,edge+cloud,0.10380847100300242,0.4959125,65.86275119029726,5.24037765525581
Baseline,Resp,base,2.0,1.0,low,edge,0.08549931711719944,1.0,127.45914290378285,3.596773686342573
Baseline,Resp,base,2.0,1.0,low,edge+cloud,0.08041228809511392,1.0,130.97005000673647,4.998219653980888
Baseline,Resp,base,2.0,1.0,high,edge,0.09796882782185114,0.991825,128.76573705917147,3.6332863348180124
Baseline,Resp,base,2.0,1.0,high,edge+cloud,0.08737811459035136,0.991825,130.40083627252906,4.977465258904062
Baseline,Resp,large,0.5,0.25,low,edge,0.1883205938875119,0.255625,22.73168101019279,4.158963919617227
Baseline,Resp,large,0.5,0.25,low,edge+cloud,0.1724227606604315,0.255625,22.95260883369686,5.700817375710927
Baseline,Resp,large,0.5,0.25,high,edge,0.19765531249779025,0.24795625,22.300578833664627,4.154853059269096
Baseline,Resp,large,0.5,0.25,high,edge+cloud,0.18229949756615538,0.24795625,23.084924495226094,5.243487226793445
Baseline,Resp,large,0.5,0.5,low,edge,0.17366126713153263,0.51125,44.68747842850585,3.9429055365293464
Baseline,Resp,large,0.5,0.5,low,edge+cloud,0.16331552317717973,0.51125,46.166862428011264,5.315728247737809
Baseline,Resp,large,0.5,0.5,high,edge,0.18308667861246092,0.4959125,44.6614319833033,3.8223614493522766
Baseline,Resp,large,0.5,0.5,high,edge+cloud,0.17140026958811824,0.4959125,45.69508484086211,5.322770996771311
Baseline,Resp,large,0.5,1.0,low,edge,0.14589034074082263,1.0,89.11327389665257,3.746563664794149
Baseline,Resp,large,0.5,1.0,low,edge+cloud,0.13432779986327273,1.0,90.37984213039674,5.171103068599431
Baseline,Resp,large,0.5,1.0,high,edge,0.1543930683759356,0.991825,88.18158985827895,3.8489382162208563
Baseline,Resp,large,0.5,1.0,high,edge+cloud,0.14767477314948146,0.991825,92.92972251681755,5.125841723209836
Baseline,Resp,large,1.0,0.25,low,edge,0.13303155534925498,0.255625,26.97020664265358,4.237974003898146
Baseline,Resp,large,1.0,0.25,low,edge+cloud,0.12289326110049564,0.255625,27.332531095296304,5.568236964659057
Baseline,Resp,large,1.0,0.25,high,edge,0.14367973891858812,0.24795625,26.3309672924009,4.008503090118565
Baseline,Resp,large,1.0,0.25,high,edge+cloud,0.13452002993756612,0.24795625,27.387637460440626,5.472740064235317
Baseline,Resp,large,1.0,0.5,low,edge,0.11737108737949845,0.51125,53.77190080509118,4.030706944733769
Baseline,Resp,large,1.0,0.5,low,edge+cloud,0.11088534098717974,0.51125,54.29510643019365,5.519927847097793
Baseline,Resp,large,1.0,0.5,high,edge,0.13656334593195488,0.4959125,52.8403725867863,4.032039419065233
